14,13,12,11,9,,323
14,13,12,11,8,,324
14,13,12,11,7,,325
14,13,12,11,6,,326
14,13,12,11,5,,327
14,13,12,11,4,,328
14,13,12,11,3,,329
14,13,12,11,2,,330
14,13,12,10,9,,331
14,13,12,10,8,,332
14,13,12,10,7,,333
14,13,12,10,6,,334
14,13,12,10,5,,335
14,13,12,10,4,,336
14,13,12,10,3,,337
14,13,12,10,2,,338
14,13,12,9,8,,339
14,13,12,9,7,,340
14,13,12,9,6,,341
14,13,12,9,5,,342
14,13,12,9,4,,343
14,13,12,9,3,,344
14,13,12,9,2,,345
14,13,12,8,7,,346
14,13,12,8,6,,347
14,13,12,8,5,,348
14,13,12,8,4,,349
14,13,12,8,3,,350
14,13,12,8,2,,351
14,13,12,7,6,,352
14,13,12,7,5,,353
14,13,12,7,4,,354
14,13,12,7,3,,355
14,13,12,7,2,,356
14,13,12,6,5,,357
14,13,12,6,4,,358
14,13,12,6,3,,359
14,13,12,6,2,,360
14,13,12,5,4,,361
14,13,12,5,3,,362
14,13,12,5,2,,363
14,13,12,4,3,,364
14,13,12,4,2,,365
14,13,12,3,2,,366
14,13,11,10,9,,367
14,13,11,10,8,,368
14,13,11,10,7,,369
14,13,11,10,6,,370
14,13,11,10,5,,371
14,13,11,10,4,,372
14,13,11,10,3,,373
14,13,11,10,2,,374
14,13,11,9,8,,375
14,13,11,9,7,,376
14,13,11,9,6,,377
14,13,11,9,5,,378
14,13,11,9,4,,379
14,13,11,9,3,,380
14,13,11,9,2,,381
14,13,11,8,7,,382
14,13,11,8,6,,383
14,13,11,8,5,,384
14,13,11,8,4,,385
14,13,11,8,3,,386
14,13,11,8,2,,387
14,13,11,7,6,,388
14,13,11,7,5,,389
14,13,11,7,4,,390
14,13,11,7,3,,391
14,13,11,7,2,,392
14,13,11,6,5,,393
14,13,11,6,4,,394
14,13,11,6,3,,395
14,13,11,6,2,,396
14,13,11,5,4,,397
14,13,11,5,3,,398
14,13,11,5,2,,399
14,13,11,4,3,,400
